timestamp,event_type,order_id,side,price,quantity
1704067200116200000,CANCEL,370,,42006.00,8
1704067200116300000,ADD,895,SELL,42005.50,18
1704067200116400000,ADD,896,BUY,41973.00,1
1704067200116500000,CANCEL,837,,41992.00,19
1704067200116600000,ADD,897,SELL,41991.50,19
1704067200116700000,ADD,898,SELL,42046.50,19
1704067200116800000,CANCEL,414,,42012.00,5
1704067200116900000,CANCEL,502,,42042.50,3
1704067200117000000,CANCEL,379,,42007.50,5
1704067200117100000,ADD,899,BUY,41952.00,9
1704067200117200000,ADD,900,SELL,42020.50,13
1704067200117300000,CANCEL,483,,42023.50,19
1704067200117400000,CANCEL,73,,41961.00,9
1704067200117500000,CANCEL,390,,42009.00,17
1704067200117600000,CANCEL,30,,41955.00,9
1704067200117700000,ADD,901,SELL,42042.50,4
1704067200117800000,TRADE,,BUY,42000.50,8
1704067200117900000,CANCEL,469,,42021.00,8
1704067200118000000,ADD,902,BUY,41959.50,7
1704067200118100000,TRADE,,BUY,42000.50,9
1704067200118200000,CANCEL,84,,41962.50,2
1704067200118300000,ADD,903,BUY,41975.50,5
1704067200118400000,CANCEL,736,,42018.50,16
1704067200118500000,CANCEL,44,,41957.00,8
1704067200118600000,ADD,904,SELL,42004.00,2
1704067200118700000,ADD,905,SELL,42014.50,15
1704067200118800000,ADD,906,SELL,41990.50,12
1704067200118900000,ADD,907,BUY,41973.50,18
1704067200119000000,ADD,908,BUY,41987.50,3
1704067200119100000,ADD,909,BUY,41978.50,7
1704067200119200000,CANCEL,873,,42048.50,8
1704067200119300000,ADD,910,BUY,41975.50,1
1704067200119400000,ADD,911,BUY,41990.00,8
1704067200119500000,ADD,912,SELL,42048.50,9
1704067200119600000,ADD,913,BUY,41962.50,15
1704067200119700000,ADD,914,SELL,42029.50,1
1704067200119800000,ADD,915,SELL,42019.50,20
1704067200119900000,CANCEL,436,,42015.50,1
1704067200120000000,CANCEL,692,,41967.50,15
1704067200120100000,ADD,916,SELL,42043.00,9
1704067200120200000,CANCEL,882,,41952.50,19
1704067200120300000,ADD,917,BUY,41995.00,20
1704067200120400000,ADD,918,BUY,42001.00,16
1704067200120500000,TRADE,,BUY,42000.50,7
1704067200120600000,CANCEL,807,,42025.00,11
1704067200120700000,CANCEL,794,,41958.50,15
1704067200120800000,CANCEL,513,,41963.50,2
1704067200120900000,CANCEL,329,,42001.00,12
1704067200121000000,CANCEL,870,,41957.00,4
1704067200121100000,CANCEL,908,,41987.50,3
1704067200121200000,ADD,919,BUY,41983.00,18
1704067200121300000,ADD,920,BUY,42003.50,18
1704067200121400000,CANCEL,271,,41992.50,14
1704067200121500000,TRADE,,SELL,42000.50,4
1704067200121600000,ADD,921,SELL,42039.50,11
1704067200121700000,ADD,922,SELL,42007.00,2
1704067200121800000,CANCEL,813,,42003.00,3
1704067200121900000,ADD,923,SELL,42010.50,4
1704067200122000000,CANCEL,569,,42006.50,17
1704067200122100000,ADD,924,BUY,41957.50,7
1704067200122200000,ADD,925,SELL,42049.50,5
1704067200122300000,ADD,926,SELL,42025.00,6
1704067200122400000,ADD,927,BUY,41960.50,6
1704067200122500000,ADD,928,BUY,41989.00,5
1704067200122600000,CANCEL,868,,42001.50,20
1704067200122700000,ADD,929,BUY,41950.00,18
1704067200122800000,ADD,930,BUY,42004.00,17
1704067200122900000,ADD,931,SELL,42013.00,12
1704067200123000000,ADD,932,BUY,41965.50,3
1704067200123100000,CANCEL,441,,42016.00,5
1704067200123200000,TRADE,,BUY,42000.50,9
1704067200123300000,ADD,933,SELL,42018.00,16
1704067200123400000,ADD,934,BUY,41996.00,13
1704067200123500000,ADD,935,BUY,41960.50,1
1704067200123600000,ADD,936,BUY,41982.50,2
1704067200123700000,ADD,937,SELL,42031.50,20
1704067200123800000,TRADE,,SELL,42000.50,1
1704067200123900000,ADD,938,BUY,41956.00,9
1704067200124000000,ADD,939,BUY,41981.50,10
1704067200124100000,ADD,940,BUY,41981.00,5
1704067200124200000,ADD,941,SELL,42031.50,10
1704067200124300000,ADD,942,BUY,41960.00,9
1704067200124400000,CANCEL,300,,41996.00,8
1704067200124500000,ADD,943,BUY,41977.50,7
1704067200124600000,CANCEL,698,,42005.50,19
1704067200124700000,ADD,944,BUY,41995.50,19
1704067200124800000,CANCEL,220,,41984.00,11
1704067200124900000,TRADE,,SELL,42000.00,2
1704067200125000000,TRADE,,SELL,42000.50,5
1704067200125100000,ADD,945,BUY,41993.50,10
1704067200125200000,ADD,946,SELL,42006.50,2
1704067200125300000,ADD,947,BUY,41966.50,15
1704067200125400000,TRADE,,BUY,42000.50,6
1704067200125500000,CANCEL,273,,41992.50,2
1704067200125600000,ADD,948,BUY,41992.00,16
1704067200125700000,CANCEL,894,,42041.50,5
1704067200125800000,CANCEL,252,,41989.50,7
1704067200125900000,ADD,949,SELL,41999.50,6
1704067200126000000,ADD,950,SELL,42029.00,15
1704067200126100000,ADD,951,BUY,41951.50,5
1704067200126200000,ADD,952,BUY,41972.00,3
1704067200126300000,ADD,953,BUY,41984.00,19
1704067200126400000,CANCEL,338,,42002.00,13
1704067200126500000,TRADE,,SELL,42000.50,9
1704067200126600000,CANCEL,860,,42002.00,13
1704067200126700000,ADD,954,SELL,42018.00,13
1704067200126800000,ADD,955,SELL,42031.00,1
1704067200126900000,CANCEL,235,,41986.50,3
1704067200127000000,ADD,956,BUY,41958.50,16
1704067200127100000,ADD,957,BUY,41975.50,18
1704067200127200000,CANCEL,610,,42017.00,18
1704067200127300000,CANCEL,120,,41968.50,18
1704067200127400000,ADD,958,SELL,42043.00,15
1704067200127500000,ADD,959,SELL,42002.00,13
1704067200127600000,ADD,960,SELL,41991.00,20
1704067200127700000,TRADE,,SELL,42001.00,9
1704067200127800000,ADD,961,SELL,42019.00,2
1704067200127900000,CANCEL,675,,41977.50,20
1704067200128000000,ADD,962,SELL,42036.00,12
1704067200128100000,CANCEL,169,,41976.00,5
1704067200128200000,ADD,963,SELL,41993.50,10
1704067200128300000,ADD,964,BUY,42009.00,16
1704067200128400000,ADD,965,SELL,42006.00,20
1704067200128500000,ADD,966,BUY,41961.00,7
1704067200128600000,CANCEL,160,,41975.00,15
1704067200128700000,CANCEL,72,,41960.50,15
1704067200128800000,TRADE,,SELL,42000.50,8
1704067200128900000,ADD,967,SELL,42048.00,1
1704067200129000000,ADD,968,BUY,41992.00,16
1704067200129100000,TRADE,,SELL,42001.00,10
1704067200129200000,ADD,969,SELL,41996.50,20
1704067200129300000,CANCEL,738,,42036.50,10
1704067200129400000,CANCEL,634,,41982.00,12
1704067200129500000,TRADE,,SELL,42001.00,5
1704067200129600000,ADD,970,BUY,41990.00,5
1704067200129700000,ADD,971,SELL,42015.50,18
1704067200129800000,CANCEL,797,,41998.50,8
1704067200129900000,CANCEL,308,,41997.00,18
1704067200130000000,ADD,972,SELL,42046.00,5
1704067200130100000,TRADE,,SELL,42001.00,9
1704067200130200000,ADD,973,SELL,42038.50,18
1704067200130300000,ADD,974,SELL,42021.50,18
1704067200130400000,ADD,975,SELL,42026.50,1
1704067200130500000,ADD,976,BUY,42003.50,6
1704067200130600000,TRADE,,SELL,42000.00,1
1704067200130700000,CANCEL,455,,42018.50,13
1704067200130800000,ADD,977,SELL,42023.00,20
1704067200130900000,CANCEL,810,,41960.00,5
1704067200131000000,CANCEL,910,,41975.50,1
1704067200131100000,ADD,978,BUY,41990.00,10
1704067200131200000,CANCEL,75,,41961.00,8
1704067200131300000,TRADE,,BUY,42001.00,6
1704067200131400000,TRADE,,BUY,42000.50,4
1704067200131500000,CANCEL,666,,41967.00,5
1704067200131600000,CANCEL,897,,41991.50,19
1704067200131700000,CANCEL,915,,42019.50,20
1704067200131800000,ADD,979,SELL,42010.50,7
1704067200131900000,ADD,980,BUY,41959.50,6
1704067200132000000,CANCEL,185,,41978.50,2
1704067200132100000,ADD,981,BUY,41956.50,19
1704067200132200000,CANCEL,8,,41951.50,1
1704067200132300000,ADD,982,SELL,42008.50,11
1704067200132400000,ADD,983,SELL,42042.50,10
1704067200132500000,ADD,984,SELL,42039.50,11
1704067200132600000,ADD,985,SELL,42039.50,6
1704067200132700000,ADD,986,SELL,41992.00,7
1704067200132800000,CANCEL,526,,42001.50,14
1704067200132900000,ADD,987,BUY,41976.50,18
1704067200133000000,CANCEL,920,,42003.50,18
1704067200133100000,ADD,988,SELL,42045.50,20
1704067200133200000,TRADE,,BUY,42000.00,6
1704067200133300000,ADD,989,SELL,41992.50,10
1704067200133400000,ADD,990,SELL,42026.00,17
1704067200133500000,ADD,991,BUY,41959.50,17
1704067200133600000,ADD,992,BUY,41988.50,18
1704067200133700000,ADD,993,BUY,41988.50,14
1704067200133800000,CANCEL,323,,41999.00,19
1704067200133900000,ADD,994,SELL,42039.00,3
1704067200134000000,CANCEL,242,,41987.50,18
1704067200134100000,ADD,995,SELL,41990.50,6
1704067200134200000,CANCEL,817,,42009.00,12
1704067200134300000,ADD,996,SELL,42021.00,15
1704067200134400000,CANCEL,661,,41957.50,20
1704067200134500000,ADD,997,BUY,42001.00,20
1704067200134600000,ADD,998,SELL,41998.50,12
1704067200134700000,TRADE,,BUY,42001.00,5
1704067200134800000,CANCEL,439,,42015.50,13
1704067200134900000,CANCEL,670,,42017.00,19
1704067200135000000,ADD,999,SELL,41991.50,8
1704067200135100000,ADD,1000,BUY,41977.50,5
1704067200135200000,ADD,1001,SELL,42043.50,12
1704067200135300000,TRADE,,BUY,42001.00,3
1704067200135400000,ADD,1002,BUY,41977.00,3
1704067200135500000,ADD,1003,SELL,42018.00,14
1704067200135600000,TRADE,,SELL,42000.00,3
1704067200135700000,ADD,1004,SELL,42010.00,19
1704067200135800000,CANCEL,806,,41993.50,3
1704067200135900000,ADD,1005,SELL,42004.50,4
1704067200136000000,ADD,1006,SELL,42018.50,8
1704067200136100000,ADD,1007,SELL,42016.50,15
1704067200136200000,ADD,1008,SELL,42008.50,19
1704067200136300000,ADD,1009,BUY,41950.00,8
1704067200136400000,CANCEL,993,,41988.50,14
1704067200136500000,CANCEL,668,,41966.00,15
1704067200136600000,ADD,1010,BUY,41966.50,16
1704067200136700000,ADD,1011,BUY,41977.50,6
1704067200136800000,CANCEL,129,,41970.00,10
1704067200136900000,CANCEL,219,,41984.00,7
1704067200137000000,CANCEL,314,,41997.50,9
1704067200137100000,ADD,1012,SELL,41991.00,1
1704067200137200000,CANCEL,912,,42048.50,9
1704067200137300000,ADD,1013,SELL,42030.00,2
1704067200137400000,ADD,1014,SELL,42024.00,5
1704067200137500000,ADD,1015,BUY,41986.50,10
1704067200137600000,ADD,1016,SELL,41993.50,1
1704067200137700000,CANCEL,890,,41976.00,18
1704067200137800000,CANCEL,770,,42017.00,11
1704067200137900000,ADD,1017,BUY,41978.50,5
1704067200138000000,CANCEL,733,,41994.00,20
1704067200138100000,TRADE,,BUY,42001.00,4
1704067200138200000,ADD,1018,BUY,42003.00,12
1704067200138300000,ADD,1019,SELL,42003.00,11
1704067200138400000,ADD,1020,SELL,42014.50,9
1704067200138500000,ADD,1021,SELL,42019.50,19
1704067200138600000,CANCEL,123,,41969.00,18
1704067200138700000,ADD,1022,BUY,41976.00,12
1704067200138800000,CANCEL,550,,42015.50,13
1704067200138900000,ADD,1023,BUY,41975.00,5
1704067200139000000,ADD,1024,BUY,41964.00,5
1704067200139100000,ADD,1025,BUY,41956.00,8
1704067200139200000,ADD,1026,BUY,42007.00,16
1704067200139300000,ADD,1027,BUY,41951.00,2
1704067200139400000,ADD,1028,SELL,41995.00,19
1704067200139500000,ADD,1029,BUY,41976.00,13
1704067200139600000,ADD,1030,SELL,41997.00,10
1704067200139700000,TRADE,,BUY,42000.50,8
1704067200139800000,CANCEL,276,,41993.00,12
1704067200139900000,ADD,1031,BUY,42006.00,6
1704067200140000000,CANCEL,772,,42016.50,13
1704067200140100000,ADD,1032,SELL,42023.00,19
1704067200140200000,ADD,1033,BUY,42001.00,17
1704067200140300000,CANCEL,764,,41980.00,11
1704067200140400000,CANCEL,241,,41987.00,10
1704067200140500000,CANCEL,288,,41994.50,11
1704067200140600000,ADD,1034,SELL,41998.00,17
1704067200140700000,CANCEL,146,,41973.00,17
1704067200140800000,ADD,1035,BUY,41991.50,14
1704067200140900000,ADD,1036,BUY,42006.00,8
1704067200141000000,TRADE,,BUY,42001.00,6
1704067200141100000,ADD,1037,SELL,42035.00,4
1704067200141200000,ADD,1038,BUY,41995.50,3
1704067200141300000,ADD,1039,SELL,42010.50,1
1704067200141400000,ADD,1040,BUY,42007.00,11
1704067200141500000,ADD,1041,BUY,41979.50,9
1704067200141600000,CANCEL,662,,41999.50,19
1704067200141700000,ADD,1042,SELL,42020.50,7
1704067200141800000,ADD,1043,SELL,42019.00,18
1704067200141900000,ADD,1044,SELL,42039.00,13
1704067200142000000,CANCEL,956,,41958.50,16
1704067200142100000,ADD,1045,BUY,41997.50,4
1704067200142200000,ADD,1046,BUY,41977.50,2
1704067200142300000,ADD,1047,SELL,41991.00,5
1704067200142400000,ADD,1048,SELL,41992.50,12
1704067200142500000,ADD,1049,BUY,41999.00,20
1704067200142600000,CANCEL,464,,42020.00,2
1704067200142700000,CANCEL,885,,42024.00,4
1704067200142800000,ADD,1050,SELL,42025.00,1
1704067200142900000,ADD,1051,SELL,42015.00,2
1704067200143000000,CANCEL,778,,41976.00,19
1704067200143100000,ADD,1052,BUY,41952.00,8
1704067200143200000,CANCEL,260,,41990.50,11
1704067200143300000,ADD,1053,BUY,41983.50,13
1704067200143400000,ADD,1054,SELL,42004.50,3
1704067200143500000,ADD,1055,SELL,42029.50,12
1704067200143600000,TRADE,,BUY,42000.50,4
1704067200143700000,ADD,1056,BUY,42002.50,17
1704067200143800000,ADD,1057,BUY,41997.50,17
1704067200143900000,TRADE,,SELL,42001.00,10
1704067200144000000,ADD,1058,BUY,41974.00,8
1704067200144100000,CANCEL,715,,42005.00,10
1704067200144200000,CANCEL,875,,41953.50,9
1704067200144300000,CANCEL,744,,41963.50,10
1704067200144400000,ADD,1059,BUY,41999.50,8
1704067200144500000,CANCEL,650,,42000.00,10
1704067200144600000,TRADE,,SELL,42000.00,5
1704067200144700000,ADD,1060,BUY,41991.00,3
1704067200144800000,ADD,1061,BUY,41961.00,19
1704067200144900000,ADD,1062,SELL,42045.50,16
1704067200145000000,CANCEL,381,,42007.50,4
1704067200145100000,CANCEL,429,,42014.50,10
1704067200145200000,ADD,1063,BUY,41981.00,5
1704067200145300000,CANCEL,194,,41979.50,5
1704067200145400000,TRADE,,SELL,42000.50,10
1704067200145500000,ADD,1064,SELL,42042.50,12
1704067200145600000,CANCEL,765,,42009.00,8
1704067200145700000,CANCEL,866,,42035.00,19
1704067200145800000,CANCEL,762,,42004.00,12
1704067200145900000,ADD,1065,SELL,42020.50,19
1704067200146000000,ADD,1066,SELL,42047.00,2
1704067200146100000,ADD,1067,BUY,41958.50,4
1704067200146200000,CANCEL,722,,42002.50,14
1704067200146300000,ADD,1068,BUY,41969.00,4
1704067200146400000,ADD,1069,SELL,42028.00,8
1704067200146500000,ADD,1070,SELL,42010.00,14
1704067200146600000,ADD,1071,SELL,42043.00,9
1704067200146700000,ADD,1072,SELL,42034.50,4
1704067200146800000,CANCEL,388,,42008.50,15
1704067200146900000,ADD,1073,SELL,42040.00,5
1704067200147000000,ADD,1074,BUY,41956.50,17
1704067200147100000,ADD,1075,BUY,41962.50,19
1704067200147200000,ADD,1076,BUY,41961.00,9
1704067200147300000,ADD,1077,SELL,42017.50,12
1704067200147400000,ADD,1078,SELL,42018.00,14
1704067200147500000,ADD,1079,SELL,42010.50,19
1704067200147600000,CANCEL,830,,41978.50,12
1704067200147700000,ADD,1080,SELL,42034.00,16
1704067200147800000,CANCEL,706,,41962.00,9
1704067200147900000,CANCEL,618,,42023.00,10
1704067200148000000,CANCEL,729,,41973.50,8
1704067200148100000,CANCEL,236,,41986.50,8
1704067200148200000,CANCEL,958,,42043.00,15
1704067200148300000,CANCEL,558,,41995.50,10
1704067200148400000,ADD,1081,SELL,42045.50,3
1704067200148500000,ADD,1082,BUY,41964.50,9
1704067200148600000,CANCEL,639,,42018.50,2
1704067200148700000,ADD,1083,BUY,41968.00,19
1704067200148800000,ADD,1084,BUY,41992.50,5
1704067200148900000,CANCEL,983,,42042.50,10
1704067200149000000,ADD,1085,SELL,42011.50,13
1704067200149100000,ADD,1086,BUY,41977.50,1
1704067200149200000,CANCEL,821,,42024.00,3
1704067200149300000,CANCEL,134,,41970.50,4
1704067200149400000,ADD,1087,SELL,41999.50,13
1704067200149500000,ADD,1088,BUY,41981.50,5
1704067200149600000,ADD,1089,BUY,42004.00,11
1704067200149700000,CANCEL,742,,41991.50,7
1704067200149800000,TRADE,,SELL,42000.50,8
1704067200149900000,ADD,1090,SELL,42030.00,15
1704067200150000000,CANCEL,960,,41991.00,20
1704067200150100000,CANCEL,699,,42003.00,6
1704067200150200000,ADD,1091,SELL,42018.00,18
1704067200150300000,ADD,1092,BUY,41970.50,5
1704067200150400000,ADD,1093,BUY,41992.50,12
1704067200150500000,ADD,1094,SELL,42025.00,16
1704067200150600000,ADD,1095,SELL,42030.50,1
1704067200150700000,ADD,1096,BUY,41972.00,8
1704067200150800000,ADD,1097,SELL,42019.50,9
1704067200150900000,ADD,1098,SELL,42040.00,20
1704067200151000000,CANCEL,1014,,42024.00,5
1704067200151100000,ADD,1099,SELL,42014.00,7
1704067200151200000,CANCEL,304,,41996.50,9
1704067200151300000,ADD,1100,BUY,41972.50,20
1704067200151400000,ADD,1101,BUY,41998.50,1
1704067200151500000,ADD,1102,BUY,41986.00,1
1704067200151600000,ADD,1103,BUY,41967.00,10
1704067200151700000,CANCEL,789,,42018.00,15
1704067200151800000,TRADE,,BUY,42001.00,6
1704067200151900000,ADD,1104,SELL,41992.50,13
1704067200152000000,ADD,1105,BUY,41992.00,13
1704067200152100000,CANCEL,198,,41980.00,19
1704067200152200000,TRADE,,SELL,42000.50,8
1704067200152300000,ADD,1106,SELL,42037.00,4
1704067200152400000,ADD,1107,SELL,42034.50,10
1704067200152500000,TRADE,,BUY,42000.50,9
1704067200152600000,ADD,1108,BUY,41960.00,2
1704067200152700000,CANCEL,364,,42005.00,3
1704067200152800000,TRADE,,BUY,42000.50,1
1704067200152900000,ADD,1109,BUY,42008.00,1
1704067200153000000,TRADE,,SELL,42000.50,10
1704067200153100000,ADD,1110,SELL,42025.50,20
1704067200153200000,ADD,1111,SELL,42004.00,12
1704067200153300000,CANCEL,1036,,42006.00,8
1704067200153400000,ADD,1112,BUY,41966.00,18
1704067200153500000,CANCEL,1093,,41992.50,12
1704067200153600000,ADD,1113,SELL,42002.00,13
1704067200153700000,ADD,1114,BUY,41974.50,15
1704067200153800000,ADD,1115,SELL,42029.00,18
1704067200153900000,ADD,1116,SELL,42041.50,18
1704067200154000000,ADD,1117,SELL,42041.00,18
1704067200154100000,ADD,1118,BUY,41969.00,6
1704067200154200000,CANCEL,946,,42006.50,2
1704067200154300000,CANCEL,1115,,42029.00,18
1704067200154400000,CANCEL,540,,41952.00,16
1704067200154500000,CANCEL,992,,41988.50,18
1704067200154600000,TRADE,,SELL,42000.00,8
1704067200154700000,CANCEL,261,,41991.00,9
1704067200154800000,CANCEL,544,,42003.50,2
1704067200154900000,ADD,1119,BUY,42007.00,2
1704067200155000000,CANCEL,208,,41982.00,20
1704067200155100000,ADD,1120,BUY,42002.50,2
1704067200155200000,ADD,1121,SELL,42027.00,19
1704067200155300000,ADD,1122,BUY,41953.50,7
1704067200155400000,CANCEL,128,,41969.50,7
1704067200155500000,ADD,1123,SELL,42037.50,14
1704067200155600000,CANCEL,1051,,42015.00,2
1704067200155700000,ADD,1124,SELL,42037.00,10
1704067200155800000,ADD,1125,BUY,41955.00,8
1704067200155900000,ADD,1126,BUY,41962.50,6
1704067200156000000,ADD,1127,SELL,42038.50,19
1704067200156100000,ADD,1128,BUY,41994.00,6
1704067200156200000,CANCEL,864,,42038.50,8
1704067200156300000,ADD,1129,BUY,42000.00,15
1704067200156400000,TRADE,,SELL,42000.50,6
1704067200156500000,CANCEL,680,,42035.50,10
1704067200156600000,CANCEL,704,,42043.00,13
1704067200156700000,CANCEL,548,,41995.00,18
1704067200156800000,CANCEL,889,,42021.50,19
1704067200156900000,ADD,1130,BUY,41987.00,12
1704067200157000000,TRADE,,BUY,42000.50,1
1704067200157100000,TRADE,,SELL,42000.50,5
1704067200157200000,ADD,1131,SELL,42016.50,9
1704067200157300000,TRADE,,SELL,42000.50,10
1704067200157400000,ADD,1132,BUY,41957.00,12
1704067200157500000,CANCEL,422,,42013.50,14
1704067200157600000,ADD,1133,SELL,41994.00,7
1704067200157700000,CANCEL,1073,,42040.00,5
1704067200157800000,ADD,1134,BUY,41995.00,19
1704067200157900000,CANCEL,153,,41974.00,16
1704067200158000000,ADD,1135,BUY,41979.00,3
1704067200158100000,CANCEL,1126,,41962.50,6
1704067200158200000,ADD,1136,SELL,42046.50,4
1704067200158300000,CANCEL,389,,42008.50,5
1704067200158400000,CANCEL,941,,42031.50,10
1704067200158500000,TRADE,,SELL,42000.50,1
1704067200158600000,ADD,1137,BUY,41957.50,17
1704067200158700000,CANCEL,265,,41991.50,1
1704067200158800000,ADD,1138,SELL,42023.00,20
1704067200158900000,ADD,1139,BUY,41989.50,5
1704067200159000000,ADD,1140,BUY,41952.50,13
1704067200159100000,ADD,1141,BUY,41985.00,5
1704067200159200000,ADD,1142,BUY,41978.50,18
1704067200159300000,CANCEL,1091,,42018.00,18
1704067200159400000,ADD,1143,BUY,41971.50,19
1704067200159500000,ADD,1144,SELL,42018.00,11
1704067200159600000,ADD,1145,SELL,42009.50,12
1704067200159700000,CANCEL,727,,42009.50,6
1704067200159800000,CANCEL,726,,42016.50,10
1704067200159900000,ADD,1146,SELL,42019.50,3
1704067200160000000,ADD,1147,BUY,41996.50,10
1704067200160100000,ADD,1148,SELL,41994.50,1
1704067200160200000,ADD,1149,SELL,42028.00,9
1704067200160300000,ADD,1150,SELL,42035.00,1
1704067200160400000,ADD,1151,SELL,42013.50,2
1704067200160500000,ADD,1152,SELL,42003.50,1
1704067200160600000,ADD,1153,SELL,42045.50,12
1704067200160700000,CANCEL,31,,41955.00,2
1704067200160800000,ADD,1154,SELL,42049.00,17
1704067200160900000,TRADE,,BUY,42000.50,10
1704067200161000000,ADD,1155,BUY,41973.00,1
1704067200161100000,ADD,1156,SELL,42025.00,6
1704067200161200000,ADD,1157,SELL,42016.00,17
1704067200161300000,ADD,1158,BUY,41969.50,1
1704067200161400000,TRADE,,SELL,42000.00,6
1704067200161500000,CANCEL,1009,,41950.00,8
1704067200161600000,ADD,1159,SELL,42034.00,8
1704067200161700000,ADD,1160,SELL,42016.50,20
1704067200161800000,ADD,1161,SELL,42008.00,18
1704067200161900000,CANCEL,352,,42004.00,20
1704067200162000000,CANCEL,537,,41980.00,5
1704067200162100000,CANCEL,848,,41997.00,12
1704067200162200000,TRADE,,BUY,42001.00,3
1704067200162300000,CANCEL,905,,42014.50,15
1704067200162400000,TRADE,,BUY,42000.50,2
1704067200162500000,ADD,1162,SELL,41990.50,11
1704067200162600000,CANCEL,693,,42028.50,9
1704067200162700000,TRADE,,BUY,42000.50,5
1704067200162800000,ADD,1163,BUY,42001.00,20
1704067200162900000,CANCEL,957,,41975.50,18
1704067200163000000,ADD,1164,BUY,41984.50,12
1704067200163100000,ADD,1165,SELL,41998.50,16
1704067200163200000,CANCEL,631,,41980.00,1
1704067200163300000,ADD,1166,BUY,41958.00,8
1704067200163400000,ADD,1167,SELL,41992.50,14
1704067200163500000,ADD,1168,SELL,42011.00,6
1704067200163600000,TRADE,,SELL,42001.00,8
1704067200163700000,CANCEL,760,,42036.00,3
1704067200163800000,CANCEL,716,,41953.50,14
1704067200163900000,ADD,1169,BUY,41969.00,11
1704067200164000000,ADD,1170,SELL,42027.50,2
1704067200164100000,ADD,1171,BUY,41952.00,8
1704067200164200000,ADD,1172,BUY,41978.00,17
1704067200164300000,CANCEL,82,,41962.00,17
1704067200164400000,ADD,1173,BUY,41988.50,10
1704067200164500000,ADD,1174,BUY,41952.50,17
1704067200164600000,TRADE,,BUY,42000.50,2
1704067200164700000,CANCEL,189,,41979.00,9
1704067200164800000,ADD,1175,SELL,42028.00,13
1704067200164900000,ADD,1176,BUY,41979.50,7
1704067200165000000,CANCEL,149,,41973.50,7
1704067200165100000,ADD,1177,SELL,42040.00,4
1704067200165200000,ADD,1178,SELL,42005.00,13
1704067200165300000,CANCEL,842,,42048.00,8
1704067200165400000,CANCEL,284,,41994.00,6
1704067200165500000,ADD,1179,BUY,41995.50,19
1704067200165600000,CANCEL,267,,41991.50,3
1704067200165700000,ADD,1180,BUY,41952.50,10
1704067200165800000,ADD,1181,SELL,42031.50,4
1704067200165900000,CANCEL,358,,42004.50,16
1704067200166000000,ADD,1182,SELL,41995.00,16
1704067200166100000,ADD,1183,BUY,41962.00,19
1704067200166200000,CANCEL,768,,41962.50,16
1704067200166300000,ADD,1184,BUY,41962.00,18
1704067200166400000,ADD,1185,SELL,42011.00,6
1704067200166500000,ADD,1186,SELL,41998.50,19
1704067200166600000,CANCEL,532,,41994.00,16
1704067200166700000,ADD,1187,BUY,42010.00,6
1704067200166800000,CANCEL,977,,42023.00,20
1704067200166900000,CANCEL,1077,,42017.50,12
1704067200167000000,ADD,1188,SELL,42023.50,19
1704067200167100000,ADD,1189,BUY,41966.00,13
1704067200167200000,CANCEL,1142,,41978.50,18
1704067200167300000,ADD,1190,SELL,42007.50,9
1704067200167400000,ADD,1191,BUY,41960.50,2
1704067200167500000,ADD,1192,SELL,42049.50,16
1704067200167600000,CANCEL,971,,42015.50,18
1704067200167700000,TRADE,,SELL,42000.50,10
1704067200167800000,CANCEL,460,,42019.00,1
1704067200167900000,ADD,1193,SELL,42007.50,19
1704067200168000000,ADD,1194,SELL,42040.50,20
1704067200168100000,ADD,1195,BUY,41956.00,15
1704067200168200000,CANCEL,201,,41980.50,2
1704067200168300000,CANCEL,369,,42006.00,2
1704067200168400000,CANCEL,711,,42046.00,4
1704067200168500000,ADD,1196,BUY,41982.00,1
1704067200168600000,CANCEL,1071,,42043.00,9
1704067200168700000,ADD,1197,SELL,42026.00,11
1704067200168800000,CANCEL,196,,41979.50,10
1704067200168900000,CANCEL,605,,42037.00,2
1704067200169000000,ADD,1198,SELL,42042.00,7
1704067200169100000,ADD,1199,BUY,41996.00,2
1704067200169200000,CANCEL,820,,41979.50,17
1704067200169300000,ADD,1200,BUY,41995.00,15
1704067200169400000,CANCEL,714,,42003.50,5
1704067200169500000,TRADE,,BUY,42000.50,10
1704067200169600000,CANCEL,567,,41979.50,1
1704067200169700000,ADD,1201,BUY,41966.50,12
1704067200169800000,ADD,1202,BUY,41967.00,13
1704067200169900000,CANCEL,301,,41996.00,1
1704067200170000000,ADD,1203,BUY,41993.00,10
1704067200170100000,CANCEL,568,,41976.50,3
1704067200170200000,CANCEL,494,,42025.50,14
1704067200170300000,ADD,1204,BUY,41972.50,10
1704067200170400000,ADD,1205,BUY,42008.00,7
1704067200170500000,TRADE,,BUY,42000.00,8
1704067200170600000,TRADE,,BUY,42000.50,8
1704067200170700000,CANCEL,883,,42001.00,3
1704067200170800000,ADD,1206,BUY,41955.00,17
1704067200170900000,CANCEL,232,,41986.00,17
1704067200171000000,ADD,1207,BUY,41993.00,4
1704067200171100000,ADD,1208,SELL,42030.00,3
1704067200171200000,ADD,1209,SELL,41997.50,10
1704067200171300000,ADD,1210,SELL,42011.50,7
1704067200171400000,ADD,1211,BUY,41972.00,4
1704067200171500000,ADD,1212,BUY,42009.50,18
1704067200171600000,ADD,1213,BUY,41966.00,5
1704067200171700000,TRADE,,SELL,42000.50,3
1704067200171800000,ADD,1214,SELL,42022.50,5
